time,Boiler 1 MBtu,Boiler 2 MBtu,Total Boiler NG Consumption (MBtu),Pump 4a kW (Correlated),Pump 4b kW (Correlated),Heating System kW,AHU 19 Total kW (Correlated),HRU Total kW (Correlated),Pump 1a kW (Formula Based),Pump 1b kW (Formula Based),Pump 2a kW (Correlated),Pump 2b kW (Correlated),Pump 3a kW (Formula Based),Pump 3b kW (Formula Based),Tower Fan 1 kW (Correlated),Tower Fan 2 kW (Correlated),Chiller kW,Total CHW kW
2024-09-27 13:00:00-04:00,1290.0607441154139,1899.603441825664,3189.664185941078,0.0458391928250984,5.205366267558963,5.251205460384061,7.982893317740616,19.097794555609056,0.0,44.74199232,0.13402556,7.219591543522972,0.0,22.37099616,0.25525874634672097,0.28560978311269725,561.8999989827474,636.9074730957298
2024-09-27 14:00:00-04:00,0.0,3550.0785634118965,3550.0785634118965,0.0458391928250984,5.438948692462207,5.484787885287305,7.982893317740616,19.146734115140333,0.0,44.74199232,0.13402556,7.231794865725505,0.0,22.37099616,0.2699189255632312,0.3020131019660046,616.8666687011719,691.9174096344266
2024-09-27 15:00:00-04:00,326.40091116173124,3923.7710437710434,4250.1719549327745,0.0458391928250984,5.569776178312084,5.615615371137182,7.982893317740616,19.123812295397133,0.0,44.74199232,0.13402556,7.2831170398940035,0.0,22.37099616,0.2931426322910051,0.3279981776451855,562.0333323478699,637.1846042377001
2024-09-27 16:00:00-04:00,901.4882308276386,1946.3150018705576,2847.803232698196,0.0458391928250984,5.392976106782367,5.438815299607464,7.982893317740616,19.06737813018718,0.0,44.74199232,0.13402556,7.357819600712314,0.0,22.37099616,0.34066577922936103,0.38117197045015444,584.1666717529297,659.4933431433215
2024-09-27 17:00:00-04:00,0.0,3783.6363636363635,3783.6363636363635,0.0458391928250984,5.720435310417496,5.766274503242594,7.987871332660388,19.0924265618609,0.0,44.74199232,0.13402556,7.380974959429993,0.0,22.37099616,0.28742658913934355,0.32160247967920336,678.1666717529297,753.4036898211782
2024-09-27 18:00:00-04:00,1321.1465451784356,3300.9502431724654,4622.096788350901,0.0458391928250984,5.276739515872907,5.322578708698005,8.032730093340536,19.248811708638794,0.0,44.74199232,0.13402556,7.287079239931345,0.0,22.37099616,0.19585404690006922,0.1923414786400363,504.20000203450525,579.1222908399767
2024-09-27 19:00:00-04:00,15.54290053151101,3020.680882903105,3036.223783434616,0.0458391928250984,5.697811694818567,5.743650887643665,8.088258639055546,19.2677562888783,0.0,44.74199232,0.13402556,7.458928460842666,0.0,22.37099616,0.15410110907774255,0.1724241969022956,448.1000061035156,523.1324739103384
2024-09-27 20:00:00-04:00,777.1450265755506,3690.2132435465765,4467.358270122128,0.0458391928250984,5.579848907858393,5.625688100683491,8.310695684594114,19.3832475925284,0.0,44.74199232,0.13402556,7.6150408533829195,0.0,22.37099616,0.18032682487869184,0.2017682296106212,448.06667073567706,523.3108206835493
2024-09-27 21:00:00-04:00,326.40091116173124,1307.9236812570148,1634.3245924187459,0.0458391928250984,5.5211435083827265,5.566982701207824,7.907420192798992,1.4975973729396157,0.0,7.4569987200000005,0.13402556,1.2089480909060633,0.0,5.59274904,0.0,0.0,4.0,18.392721410906066
2024-09-27 22:00:00-04:00,0.0,2631.4178825289937,2631.4178825289937,0.0458391928250984,5.746437214359744,5.7922764071848425,8.021095716598621,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-27 23:00:00-04:00,0.0,3643.5016835016836,3643.5016835016836,0.0458391928250984,5.821027401077513,5.866866593902611,4.667998494460717,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
2024-09-28 00:00:00-04:00,0.0,3736.92480359147,3736.92480359147,0.0458391928250984,5.67102479106204,5.716863983887138,0.1062885974714864,0.1062885974714864,0.0,0.0,0.13402556,0.034288804,0.0,0.0,0.0,0.0,0.0,0.168314364
